zpid_index,zpid,homeStatus,resoFacts.homeType,yearBuilt,bedrooms,bathrooms,resoFacts.architecturalStyle,datePosted,pageViewCount,favoriteCount,longitude,latitude,address.state,address.zipcode,address.city,address.streetAddress,price,zestimate,rentZestimate,livingArea,resoFacts.pricePerSquareFoot,resoFacts.lotSize,annualHomeownersInsurance,propertyTaxRate,resoFacts.taxAnnualAmount,dateSold,resoFacts.heating,resoFacts.hasCooling,resoFacts.garageSpaces,resoFacts.hasGarage,resoFacts.basement,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.hasSpa,listed_by.business_name,yearsOld
25593305,25593305,FOR_SALE,SingleFamily,1991,4,3,Mediterranean,2022-08-09,1984,43,-117.5977,33.444096,CA,92672,San Clemente,1404 Avenida Tranquila,1599900,1599912,5749,2924,547.0,"4,700 sqft",6720,0.69,0.0,2004-04-01,['Forced Air'],True,3,True,0,False,True,True,"HomeSmart, Evergreen Realty",31
25587736,25587736,FOR_SALE,SingleFamily,2001,4,6,0,2022-06-30,1945,37,-117.644394,33.461105,CA,92673,San Clemente,14 Marana,3950000,3884600,14852,5219,757.0,0.35 Acres,16590,0.69,0.0,2015-11-20,['Forced Air'],True,3,True,0,False,True,False,Coldwell Banker Realty,21
2114460026,2114460026,FOR_SALE,SingleFamily,1988,4,3,Traditional,2022-07-19,297,5,-117.62323,33.44787,CA,92673,San Clemente,2124 Via Aguila #199,1650000,0,5799,2435,678.0,"5,200 sqft",6930,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,First Team Real Estate,34
2065425069,2065425069,FOR_SALE,SingleFamily,2023,5,7,0,2022-04-03,1199,20,-117.61318,33.431202,CA,92672,San Clemente,137 Avenida Caballeros,2950000,0,0,4038,731.0,0.25 Acres,12390,0.69,0.0,0,['Central'],True,3,True,0,False,True,False,EAGLE ONE REAL ESTATE INC.,-1
63114758,63114758,FOR_SALE,SingleFamily,2004,4,3,Mediterranean,2022-06-15,1064,10,-117.604614,33.476154,CA,92673,San Clemente,31 Calle Saltamontes,1999999,1955700,7199,3594,556.0,"6,822 sqft",8400,0.69,0.0,2018-01-02,"['Central', 'Fireplace(s)', 'Forced Air', 'High Efficiency', 'Natural Gas', 'Zoned']",True,3,True,0,False,True,False,Trans United R.E. & Loans,18
69250435,69250435,FOR_SALE,SingleFamily,2007,4,4,Mediterranean,2022-05-04,936,7,-117.590416,33.478596,CA,92673,San Clemente,19 Via Lucena,1999899,1949000,6928,3538,565.0,"6,007 sqft",8400,0.69,0.0,2012-06-18,"['Fireplace(s)', 'Forced Air']",True,3,True,0,False,True,True,Movoto Inc.,15
25597985,25597985,FOR_SALE,SingleFamily,1964,4,2,0,2021-08-17,2075,14,-117.63816,33.447533,CA,92672,San Clemente,2716 Via Montezuma,1300001,1279688,5000,1822,714.0,"6,730 sqft",5460,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Millennium 3 Real Estate,58
2065423007,2065423007,FOR_SALE,SingleFamily,2023,5,7,0,2022-04-04,544,15,-117.613106,33.431187,CA,92672,San Clemente,139 Avenida Caballeros,2950000,0,0,4038,731.0,"9,583 sqft",12390,0.69,0.0,0,['Central'],True,3,True,0,False,True,False,EAGLE ONE REAL ESTATE INC.,-1
59727134,59727134,FOR_SALE,SingleFamily,2003,3,2,Spanish,2022-09-05,1461,66,-117.67146,33.489094,CA,92675,San Juan Capistrano,26202 Paseo Toscana,1100000,1100000,4649,1803,610.0,"4,038 sqft",4620,0.69,0.0,2004-09-09,"['Fireplace(s)', 'Forced Air']",True,2,True,0,False,True,False,Douglas Elliman of California,19
25560491,25560491,FOR_SALE,SingleFamily,1965,2,2,Spanish,2022-08-09,5910,183,-117.66687,33.51663,CA,92675,San Juan Capistrano,30729 Calle Chueca,650000,650096,3534,1095,594.0,"2,368 sqft",2730,0.69,0.0,1999-04-09,['Forced Air'],True,2,True,0,False,True,True,"HomeSmart, Evergreen Realty",57
25577986,25577986,FOR_SALE,SingleFamily,1977,3,2,Spanish,2022-06-14,7363,90,-117.651566,33.497353,CA,92675,San Juan Capistrano,32041 Via Canela,788999,779900,3329,1743,453.0,"2,121 sqft",3314,0.69,0.0,2000-03-31,['Central'],True,2,True,0,False,True,False,H & M Realty Group,45
250186464,250186464,FOR_SALE,SingleFamily,2019,5,6,Mediterranean,2022-08-30,2870,88,-117.66569,33.48188,CA,92675,San Juan Capistrano,26601 Paseo Campanilla,3995000,3949999,2996,5715,699.0,0.49 Acres,16779,0.69,0.0,2019-12-02,['Forced Air'],True,3,True,0,False,False,True,Douglas Elliman of California,3
25563291,25563291,FOR_SALE,SingleFamily,1972,2,1,0,2022-09-01,2367,50,-117.67033,33.53348,CA,92675,San Juan Capistrano,29571 Brook Ct,560000,547457,2743,1092,513.0,"2,047 sqft",2352,0.69,0.0,2004-08-09,['Forced Air'],True,1,True,0,False,False,False,ERA North Orange County,50
25564540,25564540,FOR_SALE,SingleFamily,1997,4,4,0,2022-09-07,223,4,-117.66033,33.514416,CA,92675,San Juan Capistrano,30911 Marbella Vis,2750000,2655172,7110,4029,683.0,"8,651 sqft",11550,0.69,0.0,2022-04-11,"['Central', 'Fireplace(s)']",True,3,True,0,False,True,False,Re/Max Premier Realty,25
25711150,25711150,FOR_SALE,SingleFamily,1996,3,3,Mediterranean,2022-06-28,4745,152,-117.64417,33.49353,CA,92675,San Juan Capistrano,28034 Via De Costa,929900,925052,3658,1347,690.0,"4,000 sqft",3906,0.69,0.0,2013-07-02,['Forced Air'],True,2,True,0,False,True,True,Keller Williams Realty,26
25577597,25577597,FOR_SALE,SingleFamily,1978,3,3,Spanish,2022-08-30,2556,73,-117.64143,33.50065,CA,92675,San Juan Capistrano,28011 Camino Santo Domingo,1195000,1195000,5672,2298,520.0,"9,750 sqft",5019,0.69,0.0,1981-01-27,['Central'],True,3,True,0,False,True,True,Douglas Elliman of California,44
25560976,25560976,FOR_SALE,SingleFamily,1973,3,3,Spanish,2022-08-09,4648,101,-117.666374,33.511383,CA,92675,San Juan Capistrano,31091 Via Santo Tomas,925000,925000,3956,1642,563.0,"3,034 sqft",3885,0.69,0.0,2017-05-26,"['Central', 'Fireplace(s)']",True,2,True,0,False,True,True,MITCHELL REALTY CO.,49
25576832,25576832,FOR_SALE,SingleFamily,1985,5,6,"French,Tudor",2022-03-21,5091,136,-117.6396,33.504444,CA,92675,San Juan Capistrano,31587 Via Cruzada,1999900,1944200,8145,4416,453.0,0.37 Acres,8400,0.69,0.0,0,"['Central', 'Forced Air']",True,3,True,0,True,True,True,Riviera Coast Properties,37
25579553,25579553,FOR_SALE,SingleFamily,1978,3,2,Ranch,2022-07-05,5061,68,-117.68107,33.48285,CA,92675,San Juan Capistrano,33052 Lighthouse Ct,915000,906100,3999,1285,712.0,"1,984 sqft",3843,0.69,0.0,0,['Central'],True,2,True,0,False,True,True,Keller Williams OC Coastal Realty,44
25576571,25576571,FOR_SALE,SingleFamily,1977,4,2,Traditional,2022-08-04,1179,26,-117.642494,33.50934,CA,92675,San Juan Capistrano,27972 Calle Belmonte,1075000,1075006,4200,1662,647.0,"5,000 sqft",4515,0.69,0.0,1993-10-01,"['Central', 'Fireplace(s)']",True,2,True,0,False,True,False,"eXp Realty of California, Inc",45
25560836,25560836,FOR_SALE,SingleFamily,1971,2,1,0,2022-09-07,153,6,-117.66521,33.51575,CA,92675,San Juan Capistrano,26652 Paseo Rosarito,790000,712400,2600,945,836.0,"4,433 sqft",3318,0.69,0.0,2016-03-18,['Central'],True,2,True,0,False,False,False,Redfin,51
25577208,25577208,FOR_SALE,SingleFamily,1997,5,5,0,2022-08-17,2735,128,-117.63568,33.49257,CA,92675,San Juan Capistrano,28492 Calle Pinon,2495000,2469300,8479,3652,683.0,0.29 Acres,10479,0.69,0.0,2018-01-05,['Central'],True,4,True,0,True,True,True,Compass,25
2063483402,2063483402,FOR_SALE,SingleFamily,2022,4,4,0,2022-08-16,3018,78,-117.675766,33.491814,CA,92675,San Juan Capistrano,32424 Old Sage Dr,1849990,0,0,2682,690.0,"4,695 sqft",7770,0.69,0.0,0,"['Central', 'Natural Gas']",True,2,True,0,False,False,True,Keller Williams Realty,0
25576892,25576892,FOR_SALE,SingleFamily,1991,6,7,0,2022-09-08,312,19,-117.63573,33.502075,CA,92675,San Juan Capistrano,28312 Avenida La Mancha,4950000,3505500,14237,6668,742.0,1.70 Acres,20790,0.69,0.0,2021-09-30,"['Fireplace(s)', 'Forced Air']",True,3,True,0,True,True,True,Harcourts Prime Properties,31
25578946,25578946,FOR_SALE,SingleFamily,1971,4,3,Traditional,2022-09-01,1200,45,-117.6792,33.48548,CA,92675,San Juan Capistrano,32881 Calle Miguel,1369000,1368878,5368,1965,697.0,"7,200 sqft",5750,0.69,0.0,2018-09-24,['Central'],True,2,True,0,False,True,True,Keller Williams Pacific Estate,51
64586964,64586964,FOR_SALE,SingleFamily,2005,4,6,Mediterranean,2022-08-06,2510,53,-117.653496,33.507538,CA,92675,San Juan Capistrano,31502 Paseo Campeon,2395000,2356440,8000,4350,551.0,"7,459 sqft",10059,0.69,0.0,2016-05-13,"['Central', 'Fireplace(s)']",True,3,True,0,True,True,True,Favor Estate Inc.,17
25588207,25588207,FOR_SALE,SingleFamily,1987,4,4,Mediterranean,2022-08-05,2579,65,-117.65029,33.47272,CA,92675,San Juan Capistrano,33761 Brandon Ln,2875000,2836400,8500,2461,1168.0,0.34 Acres,12075,0.69,0.0,2016-06-22,"['Central', 'ENERGY STAR Qualified Equipment']",True,3,True,0,True,True,True,Park Place Real Estate Compan,35
25576943,25576943,FOR_SALE,SingleFamily,1993,4,3,0,2022-08-26,1871,20,-117.62687,33.512806,CA,92675,San Juan Capistrano,31041 Via Limon,1850000,1850000,5699,2949,627.0,"9,964 sqft",7770,0.69,0.0,1993-06-15,0,True,3,True,0,False,True,False,"HomeSmart, Evergreen Realty",29
25561478,25561478,FOR_SALE,SingleFamily,1994,7,8,0,2022-07-29,4758,106,-117.677734,33.505306,CA,92675,San Juan Capistrano,31555 Peppertree Bnd,4880000,4631500,15859,9362,521.0,1 Acres,20496,0.69,0.0,1996-11-26,"['Central', 'Forced Air']",True,5,True,Finished,True,True,True,RE/MAX Fine Homes,28
25560570,25560570,FOR_SALE,SingleFamily,1970,3,2,0,2022-08-01,3300,175,-117.66568,33.508663,CA,92675,San Juan Capistrano,31281 Paseo Sereno,2489000,2480600,5140,2025,1229.0,"7,208 sqft",10454,0.69,0.0,2019-09-18,"['Central', 'Forced Air']",True,2,True,0,True,True,False,Compass,52
25563571,25563571,FOR_SALE,SingleFamily,1995,6,7,"Custom Built,French",2022-07-07,4399,214,-117.63923,33.51689,CA,92675,San Juan Capistrano,10 Strawberry Ln,8750000,8359800,19053,11781,743.0,3.80 Acres,36750,0.69,0.0,2021-03-15,"['Central', 'Forced Air', 'Natural Gas']",True,3,True,Unfinished,True,True,True,Compass,27
25577468,25577468,FOR_SALE,SingleFamily,1965,3,2,Bungalow,2022-09-03,961,25,-117.64491,33.501553,CA,92675,San Juan Capistrano,27831 Camino Santo Domingo,1200000,1200000,4411,1484,809.0,"7,350 sqft",5040,0.69,0.0,0,['Forced Air'],True,2,True,0,False,True,False,Regency Real Estate Brokers,57
25564065,25564065,FOR_SALE,SingleFamily,1987,5,5,Traditional,2022-07-25,2360,66,-117.642334,33.519855,CA,92675,San Juan Capistrano,30531 Steeplechase Dr,2950000,2899000,9416,4945,597.0,1.10 Acres,12390,0.69,0.0,2020-04-02,['Central'],True,3,True,0,False,True,False,"Luxre Realty, Inc.",35
246148258,246148258,FOR_SALE,SingleFamily,2021,5,5,Contemporary,2022-07-15,3379,86,-117.669334,33.47403,CA,92675,San Juan Capistrano,33761 Paseo Eternidad,4198800,4130900,3149,5050,831.0,0.29 Acres,17635,0.69,0.0,2021-07-29,"['Central', 'Forced Air', 'High Efficiency']",True,2,True,0,False,False,True,Compass,1
25576678,25576678,FOR_SALE,SingleFamily,1976,5,3,Traditional,2022-07-27,1799,52,-117.6395,33.51241,CA,92675,San Juan Capistrano,31023 Via Solana,1777000,1739200,5699,2752,646.0,0.31 Acres,7463,0.69,0.0,2022-02-07,"['Central', 'Fireplace(s)']",True,3,True,0,False,True,False,The Munger Group,46
25579438,25579438,FOR_SALE,SingleFamily,1974,4,4,Spanish,2022-06-03,2472,40,-117.68111,33.48159,CA,92675,San Juan Capistrano,25631 Via Solis,1550000,1502600,8500,2700,574.0,"7,200 sqft",6510,0.69,0.0,2005-06-15,['Forced Air'],True,2,True,0,False,True,False,First Team Real Estate,48
2061898158,2061898158,FOR_SALE,SingleFamily,2022,4,5,0,2022-08-16,1500,29,-117.67617,33.491703,CA,92692,Mission Viejo,32441 Harveston,2218990,0,0,3408,651.0,"6,808 sqft",9320,0.69,0.0,0,"['Central', 'Natural Gas']",True,2,True,0,False,True,True,Keller Williams Realty,0
25564236,25564236,FOR_SALE,SingleFamily,1989,6,6,Mediterranean,2022-04-15,3298,79,-117.644806,33.52043,CA,92675,San Juan Capistrano,27801 Golden Ridge Ln,3988000,3817595,12539,5860,681.0,2.90 Acres,16750,0.69,0.0,2002-08-30,"['Central', 'Fireplace(s)', 'Forced Air', 'Zoned']",True,4,True,0,True,True,True,RE/MAX Fine Homes,33
25578920,25578920,FOR_SALE,SingleFamily,1971,3,2,0,2022-08-16,3151,51,-117.68003,33.48578,CA,92675,San Juan Capistrano,32861 Avenida Descanso,1100000,1100009,4500,1486,740.0,"7,166 sqft",4620,0.69,0.0,2002-12-31,"['Central', 'Fireplace(s)']",True,2,True,0,False,True,False,First Team Real Estate,51
2062193123,2062193123,FOR_SALE,SingleFamily,2022,4,4,0,2022-08-02,954,19,-117.67503,33.49316,CA,92675,San Juan Capistrano,26155 Farm Rd.,2388000,0,0,3533,676.0,"6,023 sqft",10030,0.69,0.0,0,['Central'],True,2,True,0,False,True,True,Keller Williams Realty Irvine,0
2064138725,2064138725,FOR_SALE,SingleFamily,2022,4,4,0,2022-08-31,243,2,-117.6749,33.4924,CA,92675,San Juan Capistrano,"Caspian 1 Plan, The Farm : Caspian",1664990,0,0,2475,673.0,0,6993,0.69,0.0,0,0,False,0,False,0,0,0,False,Lennar,0
25564166,25564166,FOR_SALE,SingleFamily,1987,4,3,Mediterranean,2022-08-10,2283,50,-117.663956,33.528885,CA,92675,San Juan Capistrano,26692 Buckingham Dr,2495000,2467300,5994,3063,815.0,1.10 Acres,10479,0.69,0.0,2007-03-26,['Central'],True,3,True,0,False,True,True,Pacific Sotheby’s International Realty,35
25563777,25563777,FOR_SALE,SingleFamily,1991,5,7,0,2022-06-30,1850,35,-117.65108,33.528614,CA,92675,San Juan Capistrano,27451 Silver Creek Dr,2750000,2635416,12647,5131,536.0,0.44 Acres,11550,0.69,0.0,0,0,True,4,True,0,True,True,True,Tuscany Estate Properties,31
25564019,25564019,FOR_SALE,SingleFamily,1981,6,7,Custom Built,2022-03-11,1630,49,-117.64211,33.51543,CA,92675,San Juan Capistrano,30812 Hunt Club Dr,5150000,0,0,7366,699.0,1 Acres,21630,0.69,0.0,2021-04-02,['Central'],True,3,True,0,True,True,True,Surterre Properties Inc,41
25563840,25563840,FOR_SALE,SingleFamily,1989,4,5,Mediterranean,2022-06-30,1509,24,-117.65313,33.52541,CA,92675,San Juan Capistrano,30112 Hillside Ter,2795000,2750600,6999,3850,726.0,0.27 Acres,11739,0.69,0.0,0,"['Central', 'Forced Air']",True,3,True,0,True,True,True,Compass,33
2064215092,2064215092,FOR_SALE,SingleFamily,2002,5,5,Custom Built,2022-04-29,2869,71,-117.64588,33.520634,CA,92675,San Juan Capistrano,27791 Golden Ridge Ln,5488000,0,0,6037,909.0,3.50 Acres,23050,0.69,0.0,0,['Forced Air'],True,4,True,0,True,True,True,RE/MAX Fine Homes,20
25563877,25563877,FOR_SALE,SingleFamily,1989,4,4,Traditional,2022-06-25,1524,30,-117.653595,33.52738,CA,92675,San Juan Capistrano,30002 Hillside Ter,2329000,2276200,6899,3584,650.0,0.25 Acres,9782,0.69,0.0,2005-07-29,['Central'],True,3,True,0,False,True,False,First Team Real Estate,33
2064136783,2064136783,FOR_SALE,SingleFamily,2022,4,4,0,2022-09-05,59,1,-117.6749,33.4924,CA,92675,San Juan Capistrano,"Caspian 3 Plan, The Farm : Caspian",1809990,0,0,2682,675.0,0,7602,0.69,0.0,0,0,False,0,False,0,0,0,False,Lennar,0
25563977,25563977,FOR_SALE,SingleFamily,1991,5,8,"English,Tudor",2022-04-29,1724,36,-117.64495,33.51473,CA,92675,San Juan Capistrano,30862 Steeplechase Dr,4250000,4032051,15938,8801,483.0,1.02 Acres,17850,0.69,0.0,2003-06-19,"['Central', 'Fireplace(s)']",True,3,True,0,True,True,True,Douglas Elliman of California,31
79810012,79810012,FOR_SALE,SingleFamily,2015,5,6,Mediterranean,2022-07-07,1527,21,-117.62045,33.494774,CA,92675,San Juan Capistrano,31851 Paseo Navarra,2950000,2853569,9056,4152,711.0,0.32 Acres,12390,0.69,0.0,2015-08-13,"['Central', 'Forced Air']",True,4,True,0,False,True,False,Regency Real Estate Brokers,7
2064138726,2064138726,FOR_SALE,SingleFamily,2022,3,4,0,2022-09-01,138,5,-117.6749,33.4924,CA,92675,San Juan Capistrano,"Andalusia 1 Plan, The Farm : Andalusia",1894990,0,0,2155,879.0,0,7959,0.69,0.0,0,0,False,0,False,0,0,0,False,Lennar,0
25561448,25561448,FOR_SALE,SingleFamily,2019,3,5,Spanish,2022-06-22,1309,10,-117.67314,33.50506,CA,92675,San Juan Capistrano,31527 Aguacate Rd,5300000,5110800,8500,3692,1436.0,0.41 Acres,22260,0.69,0.0,2017-05-31,"['Fireplace(s)', 'Forced Air', 'High Efficiency', 'Natural Gas']",True,3,True,0,False,True,False,First Team Real Estate,3
25564366,25564366,FOR_SALE,SingleFamily,1991,5,6,0,2022-07-18,1127,31,-117.65897,33.517845,CA,92675,San Juan Capistrano,30642 Marbella Vis,3778000,3780012,12294,5525,684.0,"10,500 sqft",15868,0.69,0.0,2017-04-26,"['Central', 'Fireplace(s)', 'Forced Air']",True,3,True,0,True,True,False,Globridge Realty,31
2063289203,2063289203,FOR_SALE,SingleFamily,2022,4,5,0,2022-08-15,527,16,-117.67614,33.49193,CA,92692,Mission Viejo,32421 Harveston,2199990,0,0,3408,646.0,"6,757 sqft",9240,0.69,0.0,0,"['Central', 'Natural Gas']",True,2,True,0,False,False,True,Keller Williams Realty,0
2064136786,2064136786,FOR_SALE,SingleFamily,2022,4,4,0,2022-09-04,79,0,-117.6749,33.4924,CA,92675,San Juan Capistrano,"Caspian 2 Plan, The Farm : Caspian",1754990,0,0,2555,687.0,0,7371,0.69,0.0,0,0,False,0,False,0,0,0,False,Lennar,0
25564427,25564427,FOR_SALE,SingleFamily,1990,4,4,0,2022-07-07,1045,11,-117.65228,33.521217,CA,92675,San Juan Capistrano,30352 Via Encantado,3550000,3479200,8292,4557,779.0,"10,500 sqft",14910,0.69,0.0,0,['Central'],True,3,True,0,False,True,True,Windem Real Estate,32
2064138724,2064138724,FOR_SALE,SingleFamily,2022,4,5,0,2022-08-29,138,4,-117.6749,33.4924,CA,92675,San Juan Capistrano,"Andalusia 2 Plan, The Farm : Andalusia",2214990,0,0,3408,650.0,0,9303,0.69,0.0,0,0,False,0,False,0,0,0,False,Lennar,0
2064136785,2064136785,FOR_SALE,SingleFamily,2022,4,4,0,2022-09-02,49,2,-117.6749,33.4924,CA,92675,San Juan Capistrano,"Andalusia 3 Plan, The Farm : Andalusia",2274990,0,0,3533,644.0,0,9555,0.69,0.0,0,0,False,0,False,0,0,0,False,Lennar,0
25587542,25587542,FOR_SALE,SingleFamily,1976,5,3,0,2022-08-07,1214,11,-117.65832,33.474403,CA,92675,San Juan Capistrano,33716 Calle Miramar,2190000,2171000,10351,3490,628.0,"9,450 sqft",9198,0.69,0.0,1995-06-29,['Central'],True,3,True,0,False,True,False,TAMMY CHAN,46
25564248,25564248,FOR_SALE,SingleFamily,2000,5,4,0,2022-07-05,1408,11,-117.64472,33.522327,CA,92675,San Juan Capistrano,27858 Golden Ridge Ln,2895000,2823300,10203,4500,643.0,0.51 Acres,12159,0.69,0.0,2015-09-21,"['Central', 'Fireplace(s)']",True,3,True,0,False,True,False,The Agency,22
25588227,25588227,FOR_SALE,SingleFamily,1987,6,8,0,2022-05-21,1766,42,-117.64982,33.473274,CA,92675,San Juan Capistrano,33751 Kinkerry Ln,4899000,4642900,13021,6634,738.0,0.67 Acres,20576,0.69,0.0,2014-02-06,0,True,3,True,0,True,True,True,RE/MAX Fine Homes,35
25588135,25588135,FOR_SALE,SingleFamily,1988,4,3,"Custom Built,Traditional",2022-06-12,2232,61,-117.65826,33.472763,CA,92675,San Juan Capistrano,33761 Shamrock Ln,2850000,0,0,3596,793.0,"9,176 sqft",11970,0.69,0.0,2014-04-29,"['Central', 'Fireplace(s)']",True,3,True,0,True,True,True,Broker In Trust Real Estate,34
25563895,25563895,FOR_SALE,SingleFamily,1987,4,4,"French,Traditional",2022-06-24,1161,12,-117.65492,33.527596,CA,92675,San Juan Capistrano,29981 Hillside Ter,3495000,3403500,6999,4003,873.0,1 Acres,14679,0.69,0.0,0,"['Central', 'Fireplace(s)', 'Forced Air', 'Natural Gas']",True,3,True,0,False,True,False,Coldwell Banker Realty,35
25564315,25564315,FOR_SALE,SingleFamily,1991,4,5,Mediterranean,2022-04-22,1610,27,-117.65787,33.51324,CA,92675,San Juan Capistrano,30962 Via Mirador,3200000,3145200,8063,4314,742.0,"10,500 sqft",13440,0.69,0.0,2005-05-12,"['Baseboard', 'Fireplace(s)', 'Forced Air', 'Natural Gas', 'Solar', 'Zoned']",True,3,True,0,False,True,False,Harcourts Prime Properties,31
25249232,25249232,FOR_SALE,SingleFamily,1955,4,2,0,2022-08-31,2858,152,-117.881004,33.713875,CA,92707,Santa Ana,2410 Park Dr,859900,850900,4570,1553,554.0,"6,000 sqft",3612,0.69,0.0,2008-09-15,['Central'],True,2,True,0,False,False,False,Advance Estate Realty,67
25095828,25095828,FOR_SALE,SingleFamily,1925,3,2,Spanish,2022-08-28,4819,261,-117.860245,33.739353,CA,92701,Santa Ana,701 S Hickory St,790000,792500,3714,1686,469.0,"5,539 sqft",3318,0.69,0.0,2020-03-31,['Central'],True,1,True,0,False,True,False,Keller Williams Realty,97
25446151,25446151,FOR_SALE,SingleFamily,1926,2,1,Spanish,2022-09-08,210,9,-117.88217,33.761456,CA,92706,Santa Ana,1813 N Baker St,829900,807600,2699,1181,703.0,"8,000 sqft",3486,0.69,0.0,0,"['Central', 'Fireplace(s)', 'Forced Air', 'Natural Gas']",True,2,True,0,False,True,False,"HomeSmart, Evergreen Realty",96
25098667,25098667,FOR_SALE,SingleFamily,1956,5,4,0,2022-08-12,2943,116,-117.86019,33.72354,CA,92707,Santa Ana,806 E Occidental St,865000,860500,3999,2380,363.0,"8,323 sqft",3633,0.69,0.0,2016-08-23,"['Forced Air', 'Natural Gas']",True,2,True,0,False,True,False,T.N.G. Real Estate Consultants,66
25096680,25096680,FOR_SALE,SingleFamily,1925,5,2,Traditional,2022-08-24,5776,157,-117.87685,33.729126,CA,92707,Santa Ana,1346 S Flower St,679990,686700,2699,1626,418.0,"6,651 sqft",2856,0.69,0.0,2009-07-28,['Wall Gas'],True,2,True,0,0,False,False,Keller Williams Beverly Hills,97
25099079,25099079,FOR_SALE,SingleFamily,1969,4,2,0,2022-07-31,4392,151,-117.86181,33.728474,CA,92707,Santa Ana,1505 S Minter St,779000,774600,3596,1404,555.0,"7,650 sqft",3272,0.69,0.0,2006-03-31,['Central'],True,2,True,0,False,True,False,Keller Williams Realty,53
25095971,25095971,FOR_SALE,SingleFamily,1955,5,3,Traditional,2022-05-28,4554,144,-117.85935,33.73527,CA,92701,Santa Ana,1017 S Halladay St,750000,746800,3999,1875,400.0,"6,325 sqft",3150,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,North Seventeen RE,67
25459035,25459035,FOR_SALE,SingleFamily,1973,4,3,0,2022-09-08,385,22,-117.89313,33.704636,CA,92704,Santa Ana,3206 S Salta St,969000,885900,3599,1661,583.0,"6,000 sqft",4070,0.69,0.0,2020-08-31,['Central'],True,2,True,0,False,True,False,IRN Realty,49
25451091,25451091,FOR_SALE,SingleFamily,1954,3,2,0,2022-06-21,6356,140,-117.900665,33.756424,CA,92706,Santa Ana,2224 Judith Ln,650000,649700,2999,1080,602.0,"6,624 sqft",2730,0.69,0.0,1973-09-04,0,True,2,True,0,False,True,False,"Castle Realty Group, Inc.",68
2061639471,2061639471,FOR_SALE,SingleFamily,1930,4,2,0,2022-09-08,668,24,-117.869,33.74281,CA,92701,Santa Ana,314 S Sycamore St,699000,0,0,1683,415.0,"7,405 sqft",2936,0.69,0.0,0,['Wall Furnace'],True,2,True,0,False,True,False,ALTICORE REALTY,92
25098540,25098540,FOR_SALE,SingleFamily,1957,5,3,0,2022-08-16,5842,266,-117.86015,33.731228,CA,92707,Santa Ana,1265 S Hickory St,850000,850600,4711,2267,375.0,"6,018 sqft",3570,0.69,0.0,2020-12-08,['Central'],True,2,True,0,False,False,False,RE/MAX New Dimension,65
25092878,25092878,FOR_SALE,SingleFamily,1955,3,2,Ranch,2022-09-02,1379,86,-117.88765,33.74242,CA,92703,Santa Ana,406 S Poplar St,769900,777000,3249,1233,624.0,"7,620 sqft",3234,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,RE/MAX New Dimension,67
